Player,National Team,No.,Pos.,Date of birth (age),Caps,Goals,Club,Club Origin,World Cup start date
Ángel Bossio,Argentina,,GK, (1905-05-05),16,,Talleres (BA),Argentina,1930-07-17
Juan Botasso,Argentina,,GK, (1908-10-23),2,,Argentino (Q),Argentina,1930-07-17
Roberto Cherro,Argentina,,FW, (1907-02-23),10,,Boca Juniors,Argentina,1930-07-17
Alberto Chividini,Argentina,,DF, (1907-02-23),2,,Central Norte,Argentina,1930-07-17
Attilio Demaría,Argentina,,FW, (1909-03-19),0,,Estudiantil Porteño,Argentina,1930-07-17
José Della Torre,Argentina,,DF, (1906-03-23),0,,Racing,Argentina,1930-07-17
Juan Evaristo,Argentina,,MF, (1902-06-20),22,,Sportivo Palermo,Argentina,1930-07-17
Mario Evaristo,Argentina,,FW, (1908-12-10),6,,Boca Juniors,Argentina,1930-07-17
Manuel Ferreira (c),Argentina,,FW, (1905-10-22),18,,Estudiantes (LP),Argentina,1930-07-17
Luis Monti,Argentina,,MF, (1901-05-15),11,,San Lorenzo,Argentina,1930-07-17
Ramón Muttis,Argentina,,DF, (1899-03-12),10,,Boca Juniors,Argentina,1930-07-17
Rodolfo Orlandini,Argentina,,MF, (1905-01-01),8,,Sp. Buenos Aires,Argentina,1930-07-17
Fernando Paternoster,Argentina,,DF, (1903-05-24),13,,Racing,Argentina,1930-07-17
Natalio Perinetti,Argentina,,FW, (1900-12-28),15,,Racing,Argentina,1930-07-17
Carlos Peucelle,Argentina,,FW, (1908-09-13),6,,Sp. Buenos Aires,Argentina,1930-07-17
Edmundo Piaggio,Argentina,,DF, (1905-10-03),0,,Lanús,Argentina,1930-07-17
Alejandro Scopelli,Argentina,,FW, (1908-05-12),4,,Estudiantes (LP),Argentina,1930-07-17
Carlos Spadaro,Argentina,,FW, (1902-02-05),2,,Lanús,Argentina,1930-07-17
Guillermo Stábile,Argentina,,FW, (1905-01-17),0,,Huracán,Argentina,1930-07-17
Arico Suárez,Argentina,,MF, (1908-06-05),0,,Boca Juniors,Argentina,1930-07-17
Francisco Varallo,Argentina,,FW, (1910-02-05),1,,Gimnasia y Esgrima LP,Argentina,1930-07-17
Adolfo Zumelzú,Argentina,,MF, (1902-01-05),13,,Sportivo Palermo,Argentina,1930-07-17
