Player,National Team,No.,Pos.,Date of birth (age),Caps,Goals,Club,Club Origin,World Cup start date
Efraín Amézcua,Mexico,,MF, (1907-08-03),0,,Atlante,Mexico,1930-07-17
Oscar Bonfiglio,Mexico,,GK, (1905-10-05),2,,Marte,Mexico,1930-07-17
Juan Carreño,Mexico,,FW, (1907-08-14),2,,Atlante,Mexico,1930-07-17
Jesús Castro,Mexico,,FW,"1 January 1900 (age 30)
",0,,Deportivo Mexico,Mexico,1930-07-17
Rafael Garza Gutiérrez (c),Mexico,,DF, (1896-12-13),5,,América,Mexico,1930-07-17
Francisco Garza Gutiérrez,Mexico,,DF, (1904-03-14),0,,América,Mexico,1930-07-17
Roberto Gayón,Mexico,,FW,"1 January 1905 (age 25)
",0,,América,Mexico,1930-07-17
Hilario López,Mexico,,FW, (1907-11-18),0,,Marte,Mexico,1930-07-17
Dionisio Mejía,Mexico,,FW, (1907-01-06),1,,Atlante,Mexico,1930-07-17
Felipe Olivares,Mexico,,FW,"18 November 1907 (age 22)
",0,,Atlante,Mexico,1930-07-17
Luis Pérez,Mexico,,FW,"1 January 1907 (age 23)
",0,,Necaxa,Mexico,1930-07-17
Raymundo Rodríguez,Mexico,,MF,"15 April 1905 (age 25)
",0,,Marte,Mexico,1930-07-17
Felipe Rosas,Mexico,,MF, (1910-02-05),0,,Atlante,Mexico,1930-07-17
Manuel Rosas,Mexico,,DF, (1912-04-17),0,,Atlante,Mexico,1930-07-17
José Ruíz,Mexico,,FW,"1 January 1904 (age 26)
",0,,Necaxa,Mexico,1930-07-17
Alfredo Viejo Sánchez,Mexico,,MF, (1908-05-24),0,,América,Mexico,1930-07-17
Isidoro Sota,Mexico,,GK, (1902-02-04),0,,América,Mexico,1930-07-17
