Player,National Team,No.,Pos.,Date of birth (age),Caps,Goals,Club,Club Origin,World Cup start date
Crisant Bosch,Spain,,MF, (1907-12-26),7,,Espanyol,Spain,1934-05-27
Campanal I,Spain,,FW, (1912-02-09),0,,Sevilla,Spain,1934-05-27
Chacho,Spain,,FW, (1911-04-14),2,,Deportivo La Coruña,Spain,1934-05-27
Leonardo Cilaurren,Spain,,MF, (1912-11-05),8,,Athletic Bilbao,Spain,1934-05-27
Ciriaco,Spain,,DF, (1904-08-08),11,,Real Madrid,Spain,1934-05-27
Fede,Spain,,MF, (1912-10-14),2,,Sevilla,Spain,1934-05-27
Guillermo Gorostiza,Spain,,FW, (1909-02-15),9,,Athletic Bilbao,Spain,1934-05-27
Hilario,Spain,,MF, (1905-12-08),1,,Real Madrid,Spain,1934-05-27
José Iraragorri,Spain,,FW, (1912-03-16),1,,Athletic Bilbao,Spain,1934-05-27
Lafuente,Spain,,FW, (1907-12-31),5,,Athletic Bilbao,Spain,1934-05-27
Isidro Lángara,Spain,,FW, (1912-05-25),3,,FC Oviedo,Spain,1934-05-27
Simón Lecue,Spain,,MF, (1912-02-11),0,,Real Betis,Spain,1934-05-27
Martín Marculeta,Spain,,MF, (1907-09-24),13,,Donostia,Spain,1934-05-27
Luis Marín Sabater,Spain,,FW, (1906-09-04),0,,Atlético Madrid,Spain,1934-05-27
José Muguerza,Spain,,MF, (1911-09-15),1,,Athletic Bilbao,Spain,1934-05-27
Juan José Nogués,Spain,,GK, (1909-03-28),0,,Barcelona,Spain,1934-05-27
Jacinto Quincoces,Spain,,DF, (1905-07-17),19,,Real Madrid,Spain,1934-05-27
Luis Regueiro,Spain,,FW, (1908-07-01),16,,Real Madrid,Spain,1934-05-27
Pedro Solé,Spain,,MF, (1905-05-07),3,,Espanyol,Spain,1934-05-27
Martí Ventolrà,Spain,,MF, (1906-12-16),5,,Barcelona,Spain,1934-05-27
Ramón Zabalo,Spain,,DF, (1910-06-10),5,,Barcelona,Spain,1934-05-27
Ricardo Zamora (c),Spain,,GK, (1901-01-21),42,,Real Madrid,Spain,1934-05-27
