Player,National Team,No.,Pos.,Date of birth (age),Caps,Goals,Club,Club Origin,World Cup start date
Gilmar,Brazil,1,GK, (1930-08-22),63,,Santos,Brazil,1962-05-30
Djalma Santos,Brazil,2,DF, (1929-02-27),71,,Palmeiras,Brazil,1962-05-30
Mauro Ramos (captain),Brazil,3,DF, (1930-08-30),17,,Santos,Brazil,1962-05-30
Zito,Brazil,4,MF, (1932-08-18),29,,Santos,Brazil,1962-05-30
Zózimo,Brazil,5,DF, (1932-06-19),29,,Bangu,Brazil,1962-05-30
Nílton Santos,Brazil,6,DF, (1925-05-16),69,,Botafogo,Brazil,1962-05-30
Garrincha,Brazil,7,FW, (1933-10-28),31,,Botafogo,Brazil,1962-05-30
Didi,Brazil,8,MF, (1928-10-08),62,,Botafogo,Brazil,1962-05-30
Coutinho,Brazil,9,FW, (1943-06-11),10,,Santos,Brazil,1962-05-30
Pelé,Brazil,10,FW, (1940-10-23),30,,Santos,Brazil,1962-05-30
Pepe,Brazil,11,FW, (1935-02-25),25,,Santos,Brazil,1962-05-30
Jair Marinho,Brazil,12,DF, (1936-07-17),4,,Fluminense,Brazil,1962-05-30
Hilderaldo Bellini,Brazil,13,DF, (1930-06-07),37,,São Paulo,Brazil,1962-05-30
Jurandir,Brazil,14,DF, (1940-11-12),2,,São Paulo,Brazil,1962-05-30
Altair,Brazil,15,DF, (1938-01-21),5,,Fluminense,Brazil,1962-05-30
Zequinha,Brazil,16,MF, (1934-11-18),10,,Palmeiras,Brazil,1962-05-30
Mengálvio,Brazil,17,MF, (1939-12-17),7,,Santos,Brazil,1962-05-30
Jair da Costa,Brazil,18,FW, (1940-07-09),1,,Portuguesa,Brazil,1962-05-30
Vavá,Brazil,19,FW, (1934-11-12),13,,Palmeiras,Brazil,1962-05-30
Amarildo,Brazil,20,FW, (1939-06-29),6,,Botafogo,Brazil,1962-05-30
Mário Zagallo,Brazil,21,FW, (1931-08-09),21,,Botafogo,Brazil,1962-05-30
Castilho,Brazil,22,GK, (1927-11-27),25,,Fluminense,Brazil,1962-05-30
