Player,National Team,No.,Pos.,Date of birth (age),Caps,Goals,Club,Club Origin,World Cup start date
Ladislao Mazurkiewicz,Uruguay,1,GK, (1945-02-14),34,,Atlético Mineiro,Brazil,1974-06-13
Baudilio Jáuregui,Uruguay,2,DF, (1945-07-09),6,,River Plate,Uruguay,1974-06-13
Juan Carlos Masnik (c),Uruguay,3,DF, (1943-03-02),23,,Nacional,Uruguay,1974-06-13
Pablo Forlán,Uruguay,4,DF, (1945-07-14),12,,São Paulo,Brazil,1974-06-13
Julio Montero Castillo,Uruguay,5,DF, (1944-04-25),40,,Nacional,Uruguay,1974-06-13
Ricardo Pavoni,Uruguay,6,DF, (1943-07-08),10,,Independiente,Argentina,1974-06-13
Luis Cubilla,Uruguay,7,MF, (1940-03-28),36,,Nacional,Uruguay,1974-06-13
Víctor Espárrago,Uruguay,8,MF, (1944-10-06),38,,Sevilla,Spain,1974-06-13
Fernando Morena,Uruguay,9,FW, (1952-02-02),21,,Peñarol,Uruguay,1974-06-13
Pedro Rocha,Uruguay,10,MF, (1942-12-03),49,,São Paulo,Brazil,1974-06-13
Rubén Corbo,Uruguay,11,FW, (1952-01-20),21,,Peñarol,Uruguay,1974-06-13
Héctor Santos,Uruguay,12,GK, (1944-10-29),10,,Alianza Lima,Peru,1974-06-13
Gustavo de Simone,Uruguay,13,DF, (1948-04-23),8,,Defensor Sporting,Uruguay,1974-06-13
Luis Garisto,Uruguay,14,DF, (1945-12-03),3,,Peñarol,Uruguay,1974-06-13
Mario González,Uruguay,15,DF, (1950-05-27),13,,Peñarol,Uruguay,1974-06-13
Alberto Cardaccio,Uruguay,16,MF, (1949-08-26),18,,Danubio,Uruguay,1974-06-13
Julio César Jiménez,Uruguay,17,MF, (1954-08-27),11,,Peñarol,Uruguay,1974-06-13
Walter Mantegazza,Uruguay,18,MF, (1952-06-17),8,,Nacional,Uruguay,1974-06-13
Denis Milar,Uruguay,19,FW, (1952-06-20),12,,Liverpool,Uruguay,1974-06-13
Juan Silva,Uruguay,20,FW, (1948-08-05),6,,Peñarol,Uruguay,1974-06-13
José Gómez,Uruguay,21,FW, (1949-10-23),5,,Cerro,Uruguay,1974-06-13
Gustavo Fernández,Uruguay,22,GK, (1952-02-16),6,,Rentistas,Uruguay,1974-06-13
