Player,National Team,No.,Pos.,Date of birth (age),Caps,Goals,Club,Club Origin,World Cup start date
Dida,Brazil,1,GK, (1973-10-07),86,,Milan,Italy,2006-06-09
Cafu (c),Brazil,2,DF, (1970-06-07),138,,Milan,Italy,2006-06-09
Lúcio,Brazil,3,DF, (1978-05-08),50,,Bayern Munich,Germany,2006-06-09
Juan,Brazil,4,DF, (1979-02-01),38,,Bayer Leverkusen,Germany,2006-06-09
Emerson,Brazil,5,MF, (1976-04-04),70,,Juventus,Italy,2006-06-09
Roberto Carlos,Brazil,6,DF, (1973-04-10),121,,Real Madrid,Spain,2006-06-09
Adriano,Brazil,7,FW, (1982-02-17),32,,Inter Milan,Italy,2006-06-09
Kaká,Brazil,8,MF, (1982-04-22),38,,Milan,Italy,2006-06-09
Ronaldo,Brazil,9,FW, (1976-09-22),92,,Real Madrid,Spain,2006-06-09
Ronaldinho,Brazil,10,MF, (1980-03-21),63,,Barcelona,Spain,2006-06-09
Zé Roberto,Brazil,11,MF, (1974-07-06),79,,Bayern Munich[62],Germany,2006-06-09
Rogério Ceni,Brazil,12,GK, (1973-01-22),15,,São Paulo,Brazil,2006-06-09
Cicinho,Brazil,13,DF, (1980-06-24),10,,Real Madrid,Spain,2006-06-09
Luisão,Brazil,14,DF, (1981-02-13),19,,Benfica,Portugal,2006-06-09
Cris,Brazil,15,DF, (1977-06-03),16,,Lyon,France,2006-06-09
Gilberto,Brazil,16,DF, (1976-04-25),9,,Hertha BSC,Germany,2006-06-09
Gilberto Silva,Brazil,17,MF, (1976-10-07),36,,Arsenal,England,2006-06-09
Mineiro,Brazil,18,MF, (1975-08-02),2,,São Paulo[63],Brazil,2006-06-09
Juninho Pernambucano,Brazil,19,MF, (1975-01-30),37,,Lyon,France,2006-06-09
Ricardinho,Brazil,20,MF, (1976-05-23),19,,Corinthians,Brazil,2006-06-09
Fred,Brazil,21,FW, (1983-10-03),3,,Lyon,France,2006-06-09
Júlio César,Brazil,22,GK, (1979-09-03),11,,Inter Milan,Italy,2006-06-09
Robinho,Brazil,23,FW, (1984-01-25),23,,Real Madrid,Spain,2006-06-09
