Player,National Team,No.,Pos.,Date of birth (age),Caps,Goals,Club,Club Origin,World Cup start date
Afonsinho,Brazil,,MF, (1914-03-08),6,,São Cristóvão,Brazil,1938-06-04
Argemiro,Brazil,,MF, (1915-06-03),0,,Portuguesa Santista,Brazil,1938-06-04
Batatais,Brazil,,GK, (1910-05-20),0,,Fluminense,Brazil,1938-06-04
Brandão,Brazil,,MF, (1911-04-21),6,,Corinthians,Brazil,1938-06-04
Britto,Brazil,,MF, (1914-05-06),3,,America-RJ,Brazil,1938-06-04
Domingos da Guia,Brazil,,DF, (1912-11-19),2,,Flamengo,Brazil,1938-06-04
Hércules,Brazil,,FW, (1912-07-02),2,,Fluminense,Brazil,1938-06-04
Jaú,Brazil,,DF, (1909-12-07),6,,Corinthians,Brazil,1938-06-04
Leônidas,Brazil,,FW, (1913-09-06),3,,Flamengo,Brazil,1938-06-04
Lopes,Brazil,,FW, (1910-11-01),0,,Corinthians,Brazil,1938-06-04
Luisinho,Brazil,,FW, (1911-03-29),7,,Palestra Italia,Brazil,1938-06-04
Machado,Brazil,,DF, (1909-01-01),6,,Fluminense,Brazil,1938-06-04
Martim,Brazil,,MF, (1911-04-21),3,,Botafogo,Brazil,1938-06-04
Nariz,Brazil,,DF, (1912-12-08),3,,Botafogo,Brazil,1938-06-04
Niginho[A],Brazil,,FW, (1912-02-12),5,,Vasco da Gama,Brazil,1938-06-04
Patesko,Brazil,,FW, (1910-11-12),8,,Botafogo,Brazil,1938-06-04
Perácio,Brazil,,FW, (1917-11-02),0,,Botafogo,Brazil,1938-06-04
Roberto,Brazil,,FW, (1912-06-20),6,,São Cristóvão,Brazil,1938-06-04
Romeu,Brazil,,FW, (1911-03-26),0,,Fluminense,Brazil,1938-06-04
Tim,Brazil,,FW, (1915-02-20),6,,Fluminense,Brazil,1938-06-04
Walter,Brazil,,GK, (1912-07-17),0,,Flamengo,Brazil,1938-06-04
Zezé Procópio,Brazil,,MF, (1913-08-12),0,,Botafogo,Brazil,1938-06-04
