Player,National Team,No.,Pos.,Date of birth (age),Caps,Goals,Club,Club Origin,World Cup start date
Castilho,Brazil,1,GK, (1927-11-27),13.0,,Fluminense,Brazil,1954-06-16
Djalma Santos,Brazil,2,DF, (1929-02-27),15.0,,Portuguesa,Brazil,1954-06-16
Nílton Santos,Brazil,3,DF, (1925-05-16),20.0,,Botafogo,Brazil,1954-06-16
Brandãozinho,Brazil,4,DF, (1925-06-09),13.0,,Portuguesa,Brazil,1954-06-16
Pinheiro,Brazil,5,MF, (1932-01-13),13.0,,Fluminense,Brazil,1954-06-16
Bauer (c),Brazil,6,MF, (1925-11-21),22.0,,São Paulo FC,Brazil,1954-06-16
Julinho,Brazil,7,FW, (1929-07-29),14.0,,Portuguesa,Brazil,1954-06-16
Didi,Brazil,8,MF, (1928-10-08),14.0,,Fluminense,Brazil,1954-06-16
Baltazar,Brazil,9,FW, (1926-01-14),19.0,,Corinthians,Brazil,1954-06-16
Pinga,Brazil,10,FW, (1924-02-11),14.0,,Vasco da Gama,Brazil,1954-06-16
Rodrigues,Brazil,11,FW, (1925-06-27),15.0,,Palmeiras,Brazil,1954-06-16
Paulinho,Brazil,12,DF, (1932-04-15),0.0,,Vasco da Gama,Brazil,1954-06-16
Alfredo,Brazil,13,DF, (1924-10-27),2.0,,São Paulo FC,Brazil,1954-06-16
Ely,Brazil,14,MF, (1921-05-14),17.0,,Vasco da Gama,Brazil,1954-06-16
Mauro Ramos,Brazil,15,DF, (1930-08-30),6.0,,São Paulo FC,Brazil,1954-06-16
Dequinha,Brazil,16,MF, (1928-03-19),0.0,,Flamengo,Brazil,1954-06-16
Maurinho,Brazil,17,FW, (1933-06-06),1.0,,São Paulo FC,Brazil,1954-06-16
Humberto,Brazil,18,FW, (1934-02-04),4.0,,Palmeiras,Brazil,1954-06-16
Índio,Brazil,19,FW, (1931-03-01),0.0,,Flamengo,Brazil,1954-06-16
Rubens,Brazil,20,FW, (1928-11-04),1.0,,Flamengo,Brazil,1954-06-16
Veludo,Brazil,21,GK, (1930-08-07),4.0,,Fluminense,Brazil,1954-06-16
Cabeção,Brazil,22,GK, (1930-08-23),,,Corinthians,Brazil,1954-06-16
