Player,National Team,No.,Pos.,Date of birth (age),Caps,Goals,Club,Club Origin,World Cup start date
Gilmar,Brazil,1,GK, (1930-08-22),90,,Santos,Brazil,1966-07-11
Djalma Santos,Brazil,2,DF, (1929-02-27),95,,Palmeiras,Brazil,1966-07-11
Fidélis,Brazil,3,DF, (1944-03-13),6,,Bangu,Brazil,1966-07-11
Hilderaldo Bellini (captain),Brazil,4,DF, (1930-06-07),49,,São Paulo,Brazil,1966-07-11
Brito,Brazil,5,DF, (1939-08-09),8,,Vasco da Gama,Brazil,1966-07-11
Altair,Brazil,6,DF, (1938-01-21),16,,Fluminense,Brazil,1966-07-11
Orlando,Brazil,7,DF, (1935-09-20),29,,Santos,Brazil,1966-07-11
Paulo Henrique,Brazil,8,DF, (1943-01-05),7,,Flamengo,Brazil,1966-07-11
Rildo,Brazil,9,DF, (1942-01-23),19,,Botafogo,Brazil,1966-07-11
Pelé,Brazil,10,FW, (1940-10-23),57,,Santos,Brazil,1966-07-11
Gérson,Brazil,11,MF, (1941-01-11),21,,Botafogo,Brazil,1966-07-11
Manga,Brazil,12,GK, (1937-04-26),11,,Botafogo,Brazil,1966-07-11
Denílson,Brazil,13,MF, (1943-03-28),4,,Fluminense,Brazil,1966-07-11
Lima,Brazil,14,MF, (1942-01-18),12,,Santos,Brazil,1966-07-11
Zito,Brazil,15,MF, (1932-08-18),46,,Santos,Brazil,1966-07-11
Garrincha,Brazil,16,FW, (1933-10-28),48,,Corinthians,Brazil,1966-07-11
Jairzinho,Brazil,17,MF, (1944-12-25),14,,Botafogo,Brazil,1966-07-11
Alcindo,Brazil,18,FW, (1945-12-16),4,,Grêmio,Brazil,1966-07-11
Silva,Brazil,19,FW, (1940-01-02),5,,Flamengo,Brazil,1966-07-11
Tostão,Brazil,20,MF, (1947-01-25),6,,Cruzeiro,Brazil,1966-07-11
Paraná,Brazil,21,FW, (1942-03-21),8,,São Paulo,Brazil,1966-07-11
Edu,Brazil,22,FW, (1949-08-06),5,,Santos,Brazil,1966-07-11
